team,team_folder,number,player,wikipedia_title,photo_url,avatar,status
Austria,奥地利队,26,Alessandro Schöpf,Alessandro Schöpf,https://upload.wikimedia.org/wikipedia/commons/d/d7/20140905_U21_AUT_BIH_AT08_1103.jpg,头像/奥地利队/Alessandro Schöpf.png,created
Jordan,约旦队,1,Yazeed Abulaila,Yazeed Abulaila,https://upload.wikimedia.org/wikipedia/commons/1/1f/Asian_Nations_Cup_-_Jordan_and_South_Korea_%2853%29_%28cropped%29.jpg,头像/约旦队/Yazeed Abulaila.png,exists
Jordan,约旦队,2,Mohammad Abu Hashish,Mohammad Abu Hashish,https://upload.wikimedia.org/wikipedia/commons/f/f8/Mohammad_Abu_Hashish.png,头像/约旦队/Mohammad Abu Hashish.png,exists
Jordan,约旦队,3,Abdallah Nasib,Abdallah Nasib,https://upload.wikimedia.org/wikipedia/commons/e/ef/Abdallah_Nasib.png,头像/约旦队/Abdallah Nasib.png,created
Jordan,约旦队,4,Husam Abu Dahab,Husam Abu Dahab,,,missing_photo
Jordan,约旦队,5,Yazan Al-Arab,Yazan Al-Arab,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/250720_FC_%EC%84%9C%EC%9A%B8_vs_%EC%9A%B8%EC%82%B0_%28Yazan_Al-Arab%29_1.jpg/960px-250720_FC_%EC%84%9C%EC%9A%B8_vs_%EC%9A%B8%EC%82%B0_%28Yazan_Al-Arab%29_1.jpg,头像/约旦队/Yazan Al-Arab.png,created
Jordan,约旦队,6,Amer Jamous,Amer Jamous,https://upload.wikimedia.org/wikipedia/commons/9/9b/AFC_Champions_League_2_-_Esteghlal_and_Al-Wehdat_football_teams_meet_32_%282025%29_Tasnim_%28cropped%29.jpg,头像/约旦队/Amer Jamous.png,exists
Jordan,约旦队,7,Mohammad Abu Zrayq,Mohammad Abu Zrayq,https://upload.wikimedia.org/wikipedia/commons/3/39/Mohammad_Abu_Zrayq.jpg,头像/约旦队/Mohammad Abu Zrayq.png,exists
Jordan,约旦队,8,Noor Al-Rawabdeh,Noor Al-Rawabdeh,https://upload.wikimedia.org/wikipedia/commons/6/60/Noor_Al-Rawabdeh.png,头像/约旦队/Noor Al-Rawabdeh.png,exists
Jordan,约旦队,9,Ali Olwan,Ali Olwan,https://upload.wikimedia.org/wikipedia/commons/5/59/Ali_Olwan.png,头像/约旦队/Ali Olwan.png,exists
Jordan,约旦队,10,Musa Al-Taamari,Musa Al-Taamari,https://upload.wikimedia.org/wikipedia/commons/4/40/Al_taamari_asse_mhsc_2425.png,头像/约旦队/Musa Al-Taamari.png,exists
Jordan,约旦队,11,Odeh Al-Fakhouri,Odeh Al-Fakhouri,https://upload.wikimedia.org/wikipedia/commons/9/9e/Sepahan_and_Al-Hussein_Jordan_football_teams_meet_10_%282025%29_esfahanzibaonline.ir_%28cropped%29.jpg,头像/约旦队/Odeh Al-Fakhouri.png,exists
Jordan,约旦队,12,Nour Bani Attiah,Nour Bani Attiah,,,missing_photo
Jordan,约旦队,13,Mahmoud Al-Mardi,Mahmoud Al-Mardi,https://upload.wikimedia.org/wikipedia/commons/6/67/Asian_Nations_Cup_-_Jordan_and_South_Korea_%2867%29_%28cropped3%29.jpg,头像/约旦队/Mahmoud Al-Mardi.png,exists
Jordan,约旦队,14,Rajaei Ayed,Rajaei Ayed,https://upload.wikimedia.org/wikipedia/commons/b/b2/Sepahan_and_Al-Hussein_Jordan_football_teams_meet_2_%282025%29_esfahanzibaonline.ir_%28cropped2%29.jpg,头像/约旦队/Rajaei Ayed.png,exists
Jordan,约旦队,15,Ibrahim Sadeh,Ibrahim Sadeh,,,missing_photo
Jordan,约旦队,16,Mo Abualnadi,Mo Abualnadi,,,missing_photo
Jordan,约旦队,17,Salim Obaid,Salim Obaid,https://upload.wikimedia.org/wikipedia/commons/f/f0/Sepahan_and_Al-Hussein_Jordan_football_teams_meet_21_%282025%29_esfahanzibaonline.ir_%28cropped2%29.jpg,头像/约旦队/Salim Obaid.png,exists
Jordan,约旦队,18,Mohammad Taha,Mohammad Taha (footballer),,,missing_photo
Jordan,约旦队,19,Saed Al-Rosan,Saed Al-Rosan,https://upload.wikimedia.org/wikipedia/commons/9/99/AFC_Champions_League_-_Sepahan_of_Iran_and_Al-Hussein_of_Jordan_17_%28Mehr%2C_2025%29_%28cropped%29.jpg,头像/约旦队/Saed Al-Rosan.png,exists
Jordan,约旦队,20,Mohannad Abu Taha,Mohannad Abu Taha,,,missing_photo
Jordan,约旦队,21,Nizar Al-Rashdan,Nizar Al-Rashdan,https://upload.wikimedia.org/wikipedia/commons/f/fe/Asian_Nations_Cup_-_Jordan_and_South_Korea_%2874%29_%28cropped%29.jpg,头像/约旦队/Nizar Al-Rashdan.png,exists
Jordan,约旦队,22,Abdallah Al-Fakhouri,Abdallah Al-Fakhouri,https://upload.wikimedia.org/wikipedia/commons/0/0e/Week_3_of_the_second_level_of_the_AFC_Champions_League%3B_Esteghlal_2_-_0_Al-Wehdat_Avash_27_%28cropped%29.jpg,头像/约旦队/Abdallah Al-Fakhouri.png,exists
Jordan,约旦队,23,Ihsan Haddad ( captain ),Ihsan Haddad,https://upload.wikimedia.org/wikipedia/commons/f/fb/Ihsan_Haddad.jpg,头像/约旦队/Ihsan Haddad ( captain ).png,exists
Jordan,约旦队,24,Ali Azaizeh,Ali Azaizeh,,,missing_photo
Jordan,约旦队,25,Mohammad Al-Dawoud,Mohammad Al-Dawoud,,,missing_photo
Jordan,约旦队,26,Anas Badawi,Anas Badawi,,,missing_photo
Colombia,哥伦比亚队,1,David Ospina,David Ospina,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/David_Ospina%2C_2015-05-31.JPG/960px-David_Ospina%2C_2015-05-31.JPG,头像/哥伦比亚队/David Ospina.png,exists
Colombia,哥伦比亚队,2,Daniel Muñoz,Daniel Muñoz (footballer),,,missing_photo
Colombia,哥伦比亚队,3,Jhon Lucumí,Jhon Lucumí,https://upload.wikimedia.org/wikipedia/commons/b/b6/Jhon_Lucum%C3%AD_September_2019.jpg,头像/哥伦比亚队/Jhon Lucumí.png,exists
Colombia,哥伦比亚队,4,Santiago Arias,Santiago Arias,https://upload.wikimedia.org/wikipedia/commons/3/3d/ATL-Madrid-Lokomotiv001-Arias.jpg,头像/哥伦比亚队/Santiago Arias.png,exists
Colombia,哥伦比亚队,5,Kevin Castaño,Kevin Castaño,https://upload.wikimedia.org/wikipedia/commons/4/4d/Kevin_con_Krasnodar_en_2023.jpg,头像/哥伦比亚队/Kevin Castaño.png,exists
Colombia,哥伦比亚队,6,Richard Ríos,Richard Ríos,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Richard-Rios-Palmeiras-Liverpool-abr24.jpg/960px-Richard-Rios-Palmeiras-Liverpool-abr24.jpg,头像/哥伦比亚队/Richard Ríos.png,exists
Colombia,哥伦比亚队,7,Luis Díaz,"Luis Díaz (footballer, born 1997)",https://upload.wikimedia.org/wikipedia/commons/c/c7/FC_RB_Salzburg_gegen_FC_Bayern_M%C3%BCnchen_%282026-01-06_Testspiel%29_40_%28Luiz_D%C3%ADaz%29.jpg,头像/哥伦比亚队/Luis Díaz.png,exists
Colombia,哥伦比亚队,8,Jorge Carrascal,Jorge Carrascal,https://upload.wikimedia.org/wikipedia/commons/7/76/Jorge_Carrascal_2025.jpg,头像/哥伦比亚队/Jorge Carrascal.png,exists
Colombia,哥伦比亚队,9,Jhon Córdoba,Jhon Córdoba,https://upload.wikimedia.org/wikipedia/commons/9/9f/Jhon_C%C3%B3rdoba_2022.jpg,头像/哥伦比亚队/Jhon Córdoba.png,exists
Colombia,哥伦比亚队,10,James Rodríguez ( captain ),James Rodríguez,https://upload.wikimedia.org/wikipedia/commons/7/79/James_Rodriguez_2018.jpg,头像/哥伦比亚队/James Rodríguez ( captain ).png,exists
Colombia,哥伦比亚队,11,Jhon Arias,Jhon Arias (footballer),https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Jhon_Arias_en_Palmeiras_-_Copa_Libertadores_2026.jpg/960px-Jhon_Arias_en_Palmeiras_-_Copa_Libertadores_2026.jpg,头像/哥伦比亚队/Jhon Arias.png,exists
Colombia,哥伦比亚队,12,Camilo Vargas,Camilo Vargas,https://upload.wikimedia.org/wikipedia/commons/d/de/Camilo_Andres_Vargas.jpg,头像/哥伦比亚队/Camilo Vargas.png,exists
Colombia,哥伦比亚队,13,Yerry Mina,Yerry Mina,https://upload.wikimedia.org/wikipedia/commons/b/bf/FWC_2018_-_Round_of_16_-_COL_v_ENG_-_Photo_103_%28cropped%29.jpg,头像/哥伦比亚队/Yerry Mina.png,exists
Colombia,哥伦比亚队,14,Gustavo Puerta,Gustavo Puerta,https://upload.wikimedia.org/wikipedia/commons/9/94/Gustavo_Puerta_2023_%28cropped%29.jpg,头像/哥伦比亚队/Gustavo Puerta.png,exists
Colombia,哥伦比亚队,15,Juan Portilla,Juan Portilla,,,missing_photo
Colombia,哥伦比亚队,16,Jefferson Lerma,Jefferson Lerma,https://upload.wikimedia.org/wikipedia/commons/f/f5/Jefferson_Lerma_2018.png,头像/哥伦比亚队/Jefferson Lerma.png,created
Colombia,哥伦比亚队,17,Johan Mojica,Johan Mojica,https://upload.wikimedia.org/wikipedia/commons/4/4a/FWC_2018_-_Round_of_16_-_COL_v_ENG_-_Photo_102_%28cropped%29_2.jpg,头像/哥伦比亚队/Johan Mojica.png,exists
Colombia,哥伦比亚队,18,Willer Ditta,Willer Ditta,https://upload.wikimedia.org/wikipedia/commons/d/d3/Willer_Ditta_en_Newell%27s_Old_Boys.jpg,头像/哥伦比亚队/Willer Ditta.png,exists
Colombia,哥伦比亚队,19,Cucho Hernández,Cucho Hernández,https://upload.wikimedia.org/wikipedia/commons/7/76/Cucho_Hernandez_%28cropped%29.jpg,头像/哥伦比亚队/Cucho Hernández.png,exists
Colombia,哥伦比亚队,20,Juan Fernando Quintero,Juan Fernando Quintero,https://upload.wikimedia.org/wikipedia/commons/3/31/Juan_Quintero_%28cropped%29.jpg,头像/哥伦比亚队/Juan Fernando Quintero.png,created
Colombia,哥伦比亚队,21,Jaminton Campaz,Jaminton Campaz,,,missing_photo
Colombia,哥伦比亚队,22,Deiver Machado,Deiver Machado,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Lens_-_Reims_%2812-05-2023%29_33.jpg/960px-Lens_-_Reims_%2812-05-2023%29_33.jpg,头像/哥伦比亚队/Deiver Machado.png,created
Colombia,哥伦比亚队,23,Davinson Sánchez,Davinson Sánchez,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/FWC_2018_-_Round_of_16_-_COL_v_ENG_-_D_S%C3%A1nchez.jpg/960px-FWC_2018_-_Round_of_16_-_COL_v_ENG_-_D_S%C3%A1nchez.jpg,头像/哥伦比亚队/Davinson Sánchez.png,exists
Colombia,哥伦比亚队,24,Álvaro Montero,Álvaro Montero (Colombian footballer),https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Alvaro_Montero.jpg/960px-Alvaro_Montero.jpg,头像/哥伦比亚队/Álvaro Montero.png,exists
Colombia,哥伦比亚队,25,Luis Suárez,"Luis Suárez (footballer, born 1997)",https://upload.wikimedia.org/wikipedia/commons/8/8d/Luis_Javier_Su%C3%A1rez_Charris.jpg,头像/哥伦比亚队/Luis Suárez.png,exists
Colombia,哥伦比亚队,26,Andrés Gómez,Andrés Gómez (footballer),https://upload.wikimedia.org/wikipedia/commons/7/7b/IMCF_vs._RSL_25_%28cropped%29_%28cropped%29.jpg,,crop_failed: no face found
DR Congo,民主刚果队,1,Lionel Mpasi,Lionel Mpasi,https://upload.wikimedia.org/wikipedia/commons/1/1d/Lionel_Mpasi_%28cropped%29.jpg,头像/民主刚果队/Lionel Mpasi.png,exists
DR Congo,民主刚果队,2,Aaron Wan-Bissaka,Aaron Wan-Bissaka,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Aaron_Wan-Bissaka_of_West_Ham_United.jpeg/960px-Aaron_Wan-Bissaka_of_West_Ham_United.jpeg,头像/民主刚果队/Aaron Wan-Bissaka.png,exists
DR Congo,民主刚果队,3,Steve Kapuadi,Steve Kapuadi,,,missing_photo
DR Congo,民主刚果队,4,Axel Tuanzebe,Axel Tuanzebe,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Manchester_United_v_Everton%2C_7_August_2021_%2836%29.jpg/960px-Manchester_United_v_Everton%2C_7_August_2021_%2836%29.jpg,头像/民主刚果队/Axel Tuanzebe.png,exists
DR Congo,民主刚果队,5,Dylan Batubinsika,Dylan Batubinsika,https://upload.wikimedia.org/wikipedia/commons/9/96/Batubinsika_asse_fcn_2425.png,头像/民主刚果队/Dylan Batubinsika.png,exists
DR Congo,民主刚果队,6,Ngal'ayel Mukau,Ngal'ayel Mukau,,,missing_photo
DR Congo,民主刚果队,7,Nathanaël Mbuku,Nathanaël Mbuku,,,missing_photo
DR Congo,民主刚果队,8,Samuel Moutoussamy,Samuel Moutoussamy,https://upload.wikimedia.org/wikipedia/commons/4/4b/Samuel_Moutoussamy_%28cropped%29.jpg,头像/民主刚果队/Samuel Moutoussamy.png,exists
DR Congo,民主刚果队,9,Brian Cipenga,Brian Cipenga,,,missing_photo
DR Congo,民主刚果队,10,Théo Bongonda,Théo Bongonda,https://upload.wikimedia.org/wikipedia/commons/1/12/Bongonda_in_DR_Congo_national_football_team_%28cropped%29.jpg,头像/民主刚果队/Théo Bongonda.png,exists
DR Congo,民主刚果队,11,Gaël Kakuta,Gaël Kakuta,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Entra%C3%AEnement_du_RC_Lens_-_15_juillet_2020_24.jpg/960px-Entra%C3%AEnement_du_RC_Lens_-_15_juillet_2020_24.jpg,头像/民主刚果队/Gaël Kakuta.png,exists
DR Congo,民主刚果队,12,Joris Kayembe,Joris Kayembe,,,missing_photo
DR Congo,民主刚果队,13,Meschak Elia,Meschak Elia,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Meschack_Elia_%28cropped%29.jpg/1280px-Meschack_Elia_%28cropped%29.jpg,头像/民主刚果队/Meschak Elia.png,exists
DR Congo,民主刚果队,14,Noah Sadiki,Noah Sadiki,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Noah_Sadiki_versus_Real_Betis_2nd_August_2025.jpg/1280px-Noah_Sadiki_versus_Real_Betis_2nd_August_2025.jpg,头像/民主刚果队/Noah Sadiki.png,exists
DR Congo,民主刚果队,15,Aaron Tshibola,Aaron Tshibola,https://upload.wikimedia.org/wikipedia/commons/a/a1/Aaron_Tshibola_%28cropped%29.jpg,头像/民主刚果队/Aaron Tshibola.png,exists
DR Congo,民主刚果队,16,Timothy Fayulu,Timothy Fayulu,,,missing_photo
DR Congo,民主刚果队,17,Cédric Bakambu,Cédric Bakambu,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/C%C3%A9dric_Bakambu_2016_%28cropped%29.jpg/1280px-C%C3%A9dric_Bakambu_2016_%28cropped%29.jpg,头像/民主刚果队/Cédric Bakambu.png,exists
DR Congo,民主刚果队,18,Charles Pickel,Charles Pickel,https://upload.wikimedia.org/wikipedia/commons/7/75/Charles_Pickel_2023_Africa_Cup_of_Nations_%28cropped%29.jpg,头像/民主刚果队/Charles Pickel.png,exists
DR Congo,民主刚果队,19,Fiston Mayele,Fiston Mayele,,,missing_photo
DR Congo,民主刚果队,20,Yoane Wissa,Yoane Wissa,https://upload.wikimedia.org/wikipedia/commons/9/9b/CAN_2023RD_Congo_2-1_Guin%C3%A9e_9939_%28cropped%29.jpg,头像/民主刚果队/Yoane Wissa.png,exists
DR Congo,民主刚果队,21,Matthieu Epolo,Matthieu Epolo,,,missing_photo
DR Congo,民主刚果队,22,Chancel Mbemba ( captain ),Chancel Mbemba,https://upload.wikimedia.org/wikipedia/commons/6/60/24BBRW_-_53535940590_%28cropped%29.jpg,头像/民主刚果队/Chancel Mbemba ( captain ).png,exists
DR Congo,民主刚果队,23,Simon Banza,Simon Banza,https://upload.wikimedia.org/wikipedia/commons/7/78/Lens_-_Sochaux_%2823-11-2019%29_99_%28cropped%29.jpg,头像/民主刚果队/Simon Banza.png,exists
DR Congo,民主刚果队,24,Gédéon Kalulu,Gédéon Kalulu,https://upload.wikimedia.org/wikipedia/commons/7/74/G%C3%A9d%C3%A9on_Kalulu_%28cropped%29.jpg,头像/民主刚果队/Gédéon Kalulu.png,exists
DR Congo,民主刚果队,25,Edo Kayembe,Edo Kayembe,https://upload.wikimedia.org/wikipedia/commons/b/b0/Edo_Kayembe_2025_%28cropped%29.jpg,头像/民主刚果队/Edo Kayembe.png,exists
DR Congo,民主刚果队,26,Arthur Masuaku,Arthur Masuaku,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Arthur_Masuaku%2C_2023_%28cropped%29.jpg/1280px-Arthur_Masuaku%2C_2023_%28cropped%29.jpg,头像/民主刚果队/Arthur Masuaku.png,exists
Portugal,葡萄牙队,1,Diogo Costa,Diogo Costa,https://upload.wikimedia.org/wikipedia/commons/c/c3/Portugal_national_football_team_0866_%28Diogo_Costa%29.jpg,头像/葡萄牙队/Diogo Costa.png,exists
Portugal,葡萄牙队,2,Nélson Semedo,Nélson Semedo,https://upload.wikimedia.org/wikipedia/commons/6/68/Mex-por-14_%28cropped%29.jpg,头像/葡萄牙队/Nélson Semedo.png,exists
Portugal,葡萄牙队,3,Rúben Dias,Rúben Dias,https://upload.wikimedia.org/wikipedia/commons/9/9a/Portugal_national_football_team_0866_%28R%C3%BAben_Dias%29.jpg,头像/葡萄牙队/Rúben Dias.png,exists
Portugal,葡萄牙队,4,Tomás Araújo,Tomás Araújo,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Tom%C3%A1s_Ara%C3%BAjo_USMNT_v_Portugal_Mar_31_2026-40_%28cropped%29.jpg/960px-Tom%C3%A1s_Ara%C3%BAjo_USMNT_v_Portugal_Mar_31_2026-40_%28cropped%29.jpg,头像/葡萄牙队/Tomás Araújo.png,exists
Portugal,葡萄牙队,5,Diogo Dalot,Diogo Dalot,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Diogo_Dalot_USMNT_v_Portugal_Mar_31_2026-12.jpg/960px-Diogo_Dalot_USMNT_v_Portugal_Mar_31_2026-12.jpg,头像/葡萄牙队/Diogo Dalot.png,exists
Portugal,葡萄牙队,6,Matheus Nunes,Matheus Nunes,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Matheus_Nunes_USMNT_v_Portugal_Mar_31_2026-21_%28cropped%29.jpg/960px-Matheus_Nunes_USMNT_v_Portugal_Mar_31_2026-21_%28cropped%29.jpg,头像/葡萄牙队/Matheus Nunes.png,created
Portugal,葡萄牙队,7,Cristiano Ronaldo ( captain ),Cristiano Ronaldo,https://upload.wikimedia.org/wikipedia/commons/9/9c/President_Donald_Trump_meets_with_Cristiano_Ronaldo_in_the_Oval_Office_%2854933344262%29_%28cropped_and_rotated%29.jpg,头像/葡萄牙队/Cristiano Ronaldo ( captain ).png,exists
Portugal,葡萄牙队,8,Bruno Fernandes,Bruno Fernandes,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Bruno_Fernandes_USMNT_v_Portugal_Mar_31_2026-27_%28cropped%29.jpg/960px-Bruno_Fernandes_USMNT_v_Portugal_Mar_31_2026-27_%28cropped%29.jpg,头像/葡萄牙队/Bruno Fernandes.png,exists
Portugal,葡萄牙队,9,Gonçalo Ramos,Gonçalo Ramos,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Gon%C3%A7alo_Ramos_USMNT_v_Portugal_Mar_31_2026-32_%28cropped%29.jpg/960px-Gon%C3%A7alo_Ramos_USMNT_v_Portugal_Mar_31_2026-32_%28cropped%29.jpg,头像/葡萄牙队/Gonçalo Ramos.png,exists
Portugal,葡萄牙队,10,Bernardo Silva,Bernardo Silva,https://upload.wikimedia.org/wikipedia/commons/c/cf/Bernardo_Silva_%28Isto_%C3%89_Gozar_Com_Quem_Trabalha%2C_2024%29.png,头像/葡萄牙队/Bernardo Silva.png,exists
Portugal,葡萄牙队,11,João Félix,João Félix,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Jo%C3%A3o_F%C3%A9lix_USMNT_v_Portugal_Mar_31_2026-22_%28cropped%29.jpg/960px-Jo%C3%A3o_F%C3%A9lix_USMNT_v_Portugal_Mar_31_2026-22_%28cropped%29.jpg,头像/葡萄牙队/João Félix.png,exists
Portugal,葡萄牙队,12,José Sá,José Sá,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Jos%C3%A9_S%C3%A1_USMNT_v_Portugal_Mar_31_2026-185_%28cropped%29.jpg/960px-Jos%C3%A9_S%C3%A1_USMNT_v_Portugal_Mar_31_2026-185_%28cropped%29.jpg,头像/葡萄牙队/José Sá.png,exists
Portugal,葡萄牙队,13,Renato Veiga,Renato Veiga,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Renato_Veiga_USMNT_v_Portugal_Mar_31_2026-20.jpg/960px-Renato_Veiga_USMNT_v_Portugal_Mar_31_2026-20.jpg,头像/葡萄牙队/Renato Veiga.png,exists
Portugal,葡萄牙队,14,Gonçalo Inácio,Gonçalo Inácio,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Gon%C3%A7alo_In%C3%A1cio_USMNT_v_Portugal_Mar_31_2026-42_%28cropped%29.jpg/960px-Gon%C3%A7alo_In%C3%A1cio_USMNT_v_Portugal_Mar_31_2026-42_%28cropped%29.jpg,头像/葡萄牙队/Gonçalo Inácio.png,created
Portugal,葡萄牙队,15,João Neves,João Neves,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Jo%C3%A3o_Neves_USMNT_v_Portugal_Mar_31_2026-18_%28cropped%29.jpg/960px-Jo%C3%A3o_Neves_USMNT_v_Portugal_Mar_31_2026-18_%28cropped%29.jpg,头像/葡萄牙队/João Neves.png,exists
Portugal,葡萄牙队,16,Francisco Trincão,Francisco Trincão,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Francisco_Trinc%C3%A3o_USMNT_v_Portugal_Mar_31_2026-55_%28cropped%29.jpg/960px-Francisco_Trinc%C3%A3o_USMNT_v_Portugal_Mar_31_2026-55_%28cropped%29.jpg,头像/葡萄牙队/Francisco Trincão.png,exists
Portugal,葡萄牙队,17,Rafael Leão,Rafael Leão,https://upload.wikimedia.org/wikipedia/commons/0/02/RafaelLe%C3%A3oPortugal23.jpg,头像/葡萄牙队/Rafael Leão.png,exists
Portugal,葡萄牙队,18,Pedro Neto,Pedro Neto,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Pedro_Neto_USMNT_v_Portugal_Mar_31_2026-48.jpg/960px-Pedro_Neto_USMNT_v_Portugal_Mar_31_2026-48.jpg,头像/葡萄牙队/Pedro Neto.png,exists
Portugal,葡萄牙队,19,Gonçalo Guedes,Gonçalo Guedes,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Gon%C3%A7alo_Guedes_USMNT_v_Portugal_Mar_31_2026-64_%28cropped%29.jpg/960px-Gon%C3%A7alo_Guedes_USMNT_v_Portugal_Mar_31_2026-64_%28cropped%29.jpg,头像/葡萄牙队/Gonçalo Guedes.png,exists
Portugal,葡萄牙队,20,João Cancelo,João Cancelo,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Jo%C3%A3o_Cancelo_USMNT_v_Portugal_Mar_31_2026-30_%28cropped%29.jpg/960px-Jo%C3%A3o_Cancelo_USMNT_v_Portugal_Mar_31_2026-30_%28cropped%29.jpg,头像/葡萄牙队/João Cancelo.png,exists
Portugal,葡萄牙队,21,Rúben Neves,Rúben Neves,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Ruben_Neves_USMNT_v_Portugal_Mar_31_2026-25.jpg/960px-Ruben_Neves_USMNT_v_Portugal_Mar_31_2026-25.jpg,头像/葡萄牙队/Rúben Neves.png,exists
Portugal,葡萄牙队,22,Rui Silva,"Rui Silva (footballer, born 1994)",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Rui_Silva_USMNT_v_Portugal_Mar_31_2026-14_%28cropped%29.jpg/960px-Rui_Silva_USMNT_v_Portugal_Mar_31_2026-14_%28cropped%29.jpg,头像/葡萄牙队/Rui Silva.png,exists
Portugal,葡萄牙队,23,Vitinha,Vitinha,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Vitinha_USMNT_v_Portugal_Mar_31_2026-50_%28cropped%29.jpg/960px-Vitinha_USMNT_v_Portugal_Mar_31_2026-50_%28cropped%29.jpg,头像/葡萄牙队/Vitinha.png,exists
Portugal,葡萄牙队,24,Samú Costa,Samú Costa,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Sam%C3%BA_Costa_USMNT_v_Portugal_Mar_31_2026-54_%28cropped%29.jpg/960px-Sam%C3%BA_Costa_USMNT_v_Portugal_Mar_31_2026-54_%28cropped%29.jpg,头像/葡萄牙队/Samú Costa.png,exists
Portugal,葡萄牙队,25,Nuno Mendes,"Nuno Mendes (footballer, born 2002)",https://upload.wikimedia.org/wikipedia/commons/7/7b/Portugal_national_football_team_0866_%28cropped%29.jpg,头像/葡萄牙队/Nuno Mendes.png,exists
Portugal,葡萄牙队,26,Francisco Conceição,Francisco Conceição,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Francisco_Concei%C3%A7%C3%A3o_USMNT_v_Portugal_Mar_31_2026-62_%28cropped%29.jpg/960px-Francisco_Concei%C3%A7%C3%A3o_USMNT_v_Portugal_Mar_31_2026-62_%28cropped%29.jpg,头像/葡萄牙队/Francisco Conceição.png,exists
Uzbekistan,乌兹别克斯坦队,1,Utkir Yusupov,Utkir Yusupov,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/O%CA%BBtkir_Yusupov_%28cropped%29.jpg/1280px-O%CA%BBtkir_Yusupov_%28cropped%29.jpg,头像/乌兹别克斯坦队/Utkir Yusupov.png,exists
Uzbekistan,乌兹别克斯坦队,2,Abdukodir Khusanov,Abdukodir Khusanov,https://upload.wikimedia.org/wikipedia/commons/5/53/Abdukodir_Khusanov_%28cropped%29.jpg,头像/乌兹别克斯坦队/Abdukodir Khusanov.png,exists
Uzbekistan,乌兹别克斯坦队,3,Khojiakbar Alijonov,Khojiakbar Alijonov,https://upload.wikimedia.org/wikipedia/commons/1/11/FC_Pakhtakor_in_March_2019_%28cropped%29.jpg,头像/乌兹别克斯坦队/Khojiakbar Alijonov.png,exists
Uzbekistan,乌兹别克斯坦队,4,Farrukh Sayfiev,Farrukh Sayfiev,https://upload.wikimedia.org/wikipedia/commons/0/03/Iran_v_Uzbekistan_2-2%2C_25_March_2025%2C_Azadi_Stadium%2C_World_Cup_2026_qualifier_32_%28cropped%29.jpg,头像/乌兹别克斯坦队/Farrukh Sayfiev.png,exists
Uzbekistan,乌兹别克斯坦队,5,Rustam Ashurmatov,Rustam Ashurmatov,https://upload.wikimedia.org/wikipedia/commons/8/88/%D8%B1%D8%B3%D8%AA%D9%85_%D8%A2%D8%B4%D9%88%D8%B1%D9%85%D8%A7%D8%AA%D9%81_%D8%B3%D8%A7%D9%84_2025_%D8%A7%D8%B3%D8%AA%D9%82%D9%84%D8%A7%D9%84.jpg,头像/乌兹别克斯坦队/Rustam Ashurmatov.png,exists
Uzbekistan,乌兹别克斯坦队,6,Akmal Mozgovoy,Akmal Mozgovoy,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Akmal_Mozgovoy_2.jpg/960px-Akmal_Mozgovoy_2.jpg,头像/乌兹别克斯坦队/Akmal Mozgovoy.png,exists
